"index","total_size","total_docs","doc_toDelete","sizesaving","sizesavingNonConvert","action_needed","action_took"
"shrink-kyqx-logstash-telecom-firepower-syslog-ilm-2021.08.20-000149","53031561900","80546224","0","0",,,"NOTHING"
"logstash-telecom-coreswitch-syslog-2021.08.06","244813","200","0","0",,,"NOTHING"
"logstash-telecom-coreswitch-syslog-2021.08.05","271450","206","0","0",,,"NOTHING"
"shrink-lodp-logstash-telecom-cisco_acs-syslog-ilm-2021.08.24-000042","19229496","37836","0","0",,,"NOTHING"
"logstash-telecom-coreswitch-syslog-2021.08.08","246662","223","0","0",,,"NOTHING"
"logstash-telecom-coreswitch-syslog-2021.08.07","289168","242","0","0",,,"NOTHING"
"logstash-telecom-coreswitch-syslog-2021.08.09","348300","203","0","0",,,"NOTHING"
"shrink-inspire_audit_log_prod-ilm-2021.06.09-000031","901870410","1656335","1656335","0",,,"NOTHING"
"shrink-ajrl-abc_audit_log_prod-ilm-2021.09.01-000043","1376895319","1824299","0","0",,,"NOTHING"
"shrink-logstash-telecom-dhcp-logs-ilm-2021.07.06-000035","647931825","1248659","1222074","0.590585928089529","634136811.655584","DELETE_DOCS","NOTHING"
"magento-aws-access_log-prod-ilm-2021.08.18-000041","29624046758","32498201","0","0",,,"NOTHING"
"shrink-b9tl-logstash-telecom-netscaler-syslog-ilm-2021.08.19-000124","54621325481","78213851","0","0",,,"NOTHING"
"logstash-linux-syslog-2021.08.25-000014","5717152159","10534111","0","0",,,"NOTHING"
"shrink-chh4-logstash-telecom-checkpoint-syslog-ilm-2021.08.03-000414","53676478652","40419384","0","0",,,"NOTHING"
"shrink-j9md-logstash-telecom-checkpoint-syslog-ilm-2021.08.14-000429","53606398539","41009793","0","0",,,"NOTHING"
"metricbeat-7.10.2-2021.07.25-000062","53862387008","90806955","0","0",,,"NOTHING"
"shrink-ngrc-logstash-telecom-elfiq-syslog-ilm-2021.08.16-000038","416","0","0","0",,,"NOTHING"
"filebeat-7.13.1-2021.08.11-000004","107443884457","222057252","0","0",,,"NOTHING"
"shrink-logstash-telecom-firepower-syslog-ilm-2021.07.15-000111","52878639852","83000016","0","0",,,"NOTHING"
"magento-aws-access_log-prod-ilm-2021.09.08-000044","196924571","203840","0","0",,,"NOTHING"
"shrink-7o4g-abc_audit_log_prod-ilm-2021.08.25-000042","1164473971","1524573","0","0",,,"NOTHING"
"shrink-15hh-abc_audit_log_prod-ilm-2021.08.04-000039","1259879568","1639171","0","0",,,"NOTHING"
"shrink-magento-aws-access_log-prod-ilm-2021.06.23-000033","25565635856","29734977","29734977","0",,,"NOTHING"
"shrink-metricbeat-linux-2021.03.04-000029","416","0","0","0",,,"NOTHING"
"shrink-ts5d-logstash-telecom-checkpoint-syslog-ilm-2021.07.30-000407","53266314238","39943378","0","0",,,"NOTHING"
"shrink-logstash-telecom-netscaler-syslog-ilm-2021.07.17-000103","54613125626","83006130","0","0",,,"NOTHING"
"shrink-tbbv-logstash-telecom-checkpoint-syslog-ilm-2021.08.11-000425","53248421182","40222848","0","0",,,"NOTHING"
"filebeat-7.13.1-2021.07.20-000002","68333616518","140303988","0","0",,,"NOTHING"
"shrink-fzoa-logstash-telecom-netscaler-syslog-ilm-2021.07.28-000110","54705566766","78203836","0","0",,,"NOTHING"
"shrink-dzhz-logstash-telecom-fwsm-syslog-ilm-2021.08.13-000037","416","0","0","0",,,"NOTHING"
"shrink-logstash-telecom-checkpoint-syslog-ilm-2021.07.23-000396","53133777208","40061608","0","0",,,"NOTHING"
"logstash-linux-syslog-2021.08.04-000011","5963905459","10585970","0","0",,,"NOTHING"
"shrink-logstash-telecom-checkpoint-syslog-ilm-2021.07.23-000397","53014785872","40685858","0","0",,,"NOTHING"
"metricbeat-7.10.2-2021.08.27-000083","53693811083","89929464","0","0",,,"NOTHING"
"shrink-metricbeat-linux-2021.03.11-000030","416","0","0","0",,,"NOTHING"
"shrink-zbuw-logstash-telecom-firepower-syslog-ilm-2021.08.14-000143","52946582778","80956905","0","0",,,"NOTHING"
"logstash-telecom-nontraite-ilm-2021.09.06-000015","27526048","45225","0","0",,,"NOTHING"
"shrink-yswe-metricbeat-linux-2021.08.26-000054","416","0","0","0",,,"NOTHING"
"shrink-n3oe-logstash-telecom-checkpoint-syslog-ilm-2021.09.02-000449","53289699487","39423375","0","0",,,"NOTHING"
"shrink-9f3v-logstash-telecom-netscaler-syslog-ilm-2021.08.20-000125","54559754766","79583800","0","0",,,"NOTHING"
"shrink-logstash-telecom-firepower-syslog-ilm-2021.07.22-000118","52703103992","82610502","0","0",,,"NOTHING"
"shrink-ymv3-logstash-telecom-netscaler-syslog-ilm-2021.08.09-000118","54697367659","80468795","0","0",,,"NOTHING"
"shrink-faxj-winlogbeat-7.13.1-2021.08.20-000236","64876300402","43710668","0","0",,,"NOTHING"
"shrink-mrks-logstash-telecom-checkpoint-syslog-ilm-2021.08.10-000424","53506782827","40689900","0","0",,,"NOTHING"
"metricbeat-7.10.2-2021.08.16-000076","53717512066","90244020","0","0",,,"NOTHING"
"shrink-chco-logstash-telecom-firepower-syslog-ilm-2021.09.03-000162","53076295978","79957613","0","0",,,"NOTHING"
"shrink-logstash-telecom-firepower-syslog-ilm-2021.07.11-000107","53129743406","83531315","0","0",,,"NOTHING"
"metricbeat-7.10.2-2021.08.05-000069","53568157528","90259919","0","0",,,"NOTHING"
"shrink-njqh-logstash-telecom-firepower-syslog-ilm-2021.08.18-000147","52999443261","80422893","0","0",,,"NOTHING"
".reporting-2020.07.26","284476","1","0","0",,,"NOTHING"
"inspire_log_prod-ilm-2021.09.01-000043","4881125076","8560070","0","0",,,"NOTHING"
"filebeat-7.5.1-000002","416","0","0","0",,,"NOTHING"
"filebeat-7.5.1-000001","416","0","0","0",,,"NOTHING"
"metricbeat-7.13.4-2021.09.01-000008","54221394179","67689505","0","0",,,"NOTHING"
".reporting-2021-07-25","23540","1","0","0",,,"NOTHING"
"logstash-telecom-firepower-mgmt-ilm-2021.08.16-000012","184049","379","0","0",,,"NOTHING"
"inspire_log_prod-ilm-2021.08.18-000041","4526234535","7832466","0","0",,,"NOTHING"
"shrink-logstash-telecom-checkpoint-syslog-ilm-2021.07.12-000379","53509028844","42996775","0","0",,,"NOTHING"
"shrink-logstash-telecom-checkpoint-syslog-ilm-2021.07.12-000378","53483515272","43233846","0","0",,,"NOTHING"
"shrink-magento-aws-access_log-prod-ilm-2021.07.14-000036","29327119134","33784292","0","0",,,"NOTHING"
".async-search","308772","0","0","0",,,"NOTHING"
"shrink-mgdq-winlogbeat-7.13.1-2021.08.15-000219","64643212976","42891177","0","0",,,"NOTHING"
"logstash-telecom-snmptrap-cacti-ilm-2021.08.24-000039","22518975","83740","0","0",,,"NOTHING"
"shrink-gusn-logstash-telecom-netscaler-syslog-ilm-2021.08.05-000115","54758497175","78947613","0","0",,,"NOTHING"
".siem-signals-default-000001","416","0","0","0",,,"NOTHING"
"logstash-linux-syslog-2021.07.21-000009","5922655423","10441334","0","0",,,"NOTHING"
".siem-signals-default-000002","416","0","0","0",,,"NOTHING"
".siem-signals-default-000003","416","0","0","0",,,"NOTHING"
".siem-signals-default-000004","416","0","0","0",,,"NOTHING"
"shrink-qiw2-logstash-telecom-cisco_asr-syslog-ilm-2021.08.24-000042","31087720","70064","0","0",,,"NOTHING"
"shrink-aeni-logstash-telecom-checkpoint-syslog-ilm-2021.08.07-000420","53357740195","41059886","0","0",,,"NOTHING"
".siem-signals-default-000005","416","0","0","0",,,"NOTHING"
".siem-signals-default-000006","416","0","0","0",,,"NOTHING"
"metricbeat-7.10.2-2021.09.03-000087","53681155620","89876708","0","0",,,"NOTHING"
".siem-signals-default-000007","416","0","0","0",,,"NOTHING"
"logstash-linux-syslog-2021.07.28-000010","6082603517","10721376","0","0",,,"NOTHING"
".siem-signals-default-000008","416","0","0","0",,,"NOTHING"
"logstash-telecom-else-2021.03.17","30548","2","0","2.84500420093536E-05","30548","DELETE_INDEX","NOTHING"
"shrink-abc_audit_log_prod-ilm-2021.06.09-000031","1119453534","1385965","1385965","0",,,"NOTHING"
"shrink-wjqn-app-write-000048","8682341154","13623080","0","0",,,"NOTHING"
"prc_audit_log_prod-ilm-2021.07.28-000038","1910535981","2893711","0","0",,,"NOTHING"
"shrink-rtjv-winlogbeat-7.13.1-2021.08.18-000229","64787325656","41568450","0","0",,,"NOTHING"
"shrink-n1f--winlogbeat-7.13.1-2021.08.21-000237","64641576860","42992080","0","0",,,"NOTHING"
"magento-aws-customer_log-prod-ilm-2021.08.04-000039","617722989","646008","0","0",,,"NOTHING"
"shrink-sxgu-winlogbeat-7.13.1-2021.09.02-000277","65071224522","43780763","0","0",,,"NOTHING"
"shrink-hqbs-logstash-telecom-dhcp-logs-ilm-2021.07.20-000037","840951332","1819586","0","0",,,"NOTHING"
"shrink-1efx-logstash-telecom-netscaler-syslog-ilm-2021.09.03-000133","54541426682","80300177","0","0",,,"NOTHING"
"ilm-history-3-000009","416","0","0","0",,"no_timestamp","NOTHING"
"filebeat-cluster_elk_prod-2021.07.28-000022","1248","0","0","0",,,"NOTHING"
"shrink-ytcj-winlogbeat-7.11.1-2021.08.12-000025","15056104","9193","0","0",,,"NOTHING"
"metricbeat-7.10.2-2021.08.08-000071","53571768203","90431733","0","0",,,"NOTHING"
"shrink-metricbeat-linux-2021.04.29-000037","416","0","0","0",,,"NOTHING"
"shrink-ogx3-logstash-telecom-firepower-syslog-ilm-2021.08.19-000148","52965595789","80277061","0","0",,,"NOTHING"
"inspire_audit_log_prod-ilm-2021.08.18-000041","825246401","1681997","0","0",,,"NOTHING"
"metricbeat-7.10.2-2021.08.11-000073","53861928962","90646117","0","0",,,"NOTHING"
"shrink-8jnr-winlogbeat-7.13.1-2021.08.27-000258","65631913105","44300249","0","0",,,"NOTHING"
"shrink-qn6u-logstash-telecom-firepower-syslog-ilm-2021.08.27-000156","53117971102","80751627","0","0",,,"NOTHING"
"metricbeat-7.10.2-2021.08.19-000078","53599526965","89891117","0","0",,,"NOTHING"
"filebeat-7.5.2","33544269572","45164635","419482","0.290157161974062","311553880.344692","DELETE_DOCS","NOTHING"
"shrink-afrr-winlogbeat-7.13.1-2021.08.30-000265","65087372228","43821747","0","0",,,"NOTHING"
"shrink-metricbeat-linux-2021.06.24-000045","416","0","0","0",,,"NOTHING"
"filebeat-7.12.0","5815987522","12108360","11804823","5.28077606311864","5670190122.14855","DELETE_DOCS","NOTHING"
"shrink-y0tv-metricbeat-linux-2021.08.05-000051","416","0","0","0",,,"NOTHING"
"shrink-l57v-logstash-telecom-checkpoint-syslog-ilm-2021.08.21-000441","53527528040","40628221","0","0",,,"NOTHING"
"logstash-telecom-snmptrap-prime-ilm-2021.08.20-000038","1774303","7643","0","0",,,"NOTHING"
"logstash-telecom-snmptrap-cacti-ilm-2021.09.07-000041","12654035","22249","0","0",,,"NOTHING"
"shrink-7zgp-logstash-telecom-checkpoint-syslog-ilm-2021.08.04-000415","53349110142","40990375","0","0",,,"NOTHING"
"shrink-jhx_-logstash-telecom-checkpoint-syslog-ilm-2021.08.01-000410","53180493395","40175718","0","0",,,"NOTHING"
"shrink-l5o6-logstash-telecom-elfiq-syslog-ilm-2021.08.24-000039","416","0","0","0",,,"NOTHING"
"logstash-telecom-snmptrap-prime-ilm-2021.08.06-000036","2342728","10049","0","0",,,"NOTHING"
"shrink-lvzz-winlogbeat-7.13.1-2021.08.26-000253","65001503314","42497428","0","0",,,"NOTHING"
"shrink-xuzt-logstash-telecom-firepower-syslog-ilm-2021.09.02-000161","53320433408","80810769","0","0",,,"NOTHING"
"filebeat-linux-2021.06.29-000020","416","0","0","0",,,"NOTHING"
"shrink-e6th-winlogbeat-7.13.1-2021.08.30-000266","64626330166","42421380","0","0",,,"NOTHING"
"magento-aws-access_log-prod-ilm-2021.08.25-000042","28899285396","31821563","0","0",,,"NOTHING"
"shrink-mrb--logstash-telecom-checkpoint-syslog-ilm-2021.08.31-000446","53381242794","39832380","0","0",,,"NOTHING"
"shrink-8ebt-winlogbeat-7.10.2-2021.08.05-000010","17157936694","14432721","0","0",,,"NOTHING"
"shrink-gzkv-logstash-telecom-pulsesecure-syslog-ilm-2021.07.25-000044","879548","1264","0","0",,,"NOTHING"
"shrink-t015-winlogbeat-7.13.1-2021.08.25-000249","65501127445","43471610","0","0",,,"NOTHING"
"shrink-8ycb-winlogbeat-7.13.1-2021.08.31-000268","64889443919","43198031","0","0",,,"NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.29","112478","63","0","0.0001047533005476","112478","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.28","137108","85","0","0.000127691775560379","137108","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.27","104242","53","0","9.70829278230667E-05","104242","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.26","155282","95","0","0.000144617632031441","155282","DELETE_INDEX","NOTHING"
"shrink-0mhb-logstash-telecom-cisco_asr-syslog-ilm-2021.07.20-000037","73052210","180756","0","0",,,"NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.25","182558","47","0","0.000170020386576653","182558","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.24","92154","51","0","8.58251005411148E-05","92154","DELETE_INDEX","NOTHING"
"shrink-logstash-telecom-checkpoint-syslog-ilm-2021.07.17-000387","53221767172","40959222","0","0",,,"NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.23","120426","79","0","0.000112155452370644","120426","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.22","137222","81","0","0.000127797946333885","137222","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.21","175214","61","0","0.000163180753588676","175214","DELETE_INDEX","NOTHING"
"shrink-magento-aws-non_parse-ilm-2021.06.30-000034","52605080","68154","68154","0",,,"NOTHING"
".reporting-2021-05-16","195732","1","0","0",,,"NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.20","126074","77","0","0.000117415562272072","126074","DELETE_INDEX","NOTHING"
"shrink-3fbr-logstash-telecom-firepower-syslog-ilm-2021.08.09-000137","52889302344","81641246","0","0",,,"NOTHING"
"shrink-logstash-telecom-firepower-syslog-ilm-2021.07.18-000114","53091341496","83200282","0","0",,,"NOTHING"
"shrink-yi21-winlogbeat-7.13.1-2021.08.31-000269","64872525696","40683823","0","0",,,"NOTHING"
"logstash-telecom-fwsm-syslog-ilm-2021.09.03-000040","1248","0","0","0",,,"NOTHING"
"shrink-kf5--logstash-telecom-pulsesecure-syslog-ilm-2021.08.23-000048","1130570","1737","0","0",,,"NOTHING"
"logstash-telecom-else-2021.05.12","402856","229","0","0.000375188887119293","402856","DELETE_INDEX","NOTHING"
"logstash-telecom-else-2021.05.14","335764","332","0","0.000312704592943192","335764","DELETE_INDEX","NOTHING"
"logstash-telecom-else-2021.05.13","324880","319","0","0.000302568078041077","324880","DELETE_INDEX","NOTHING"
"logstash-telecom-else-2021.05.16","440604","223","0","0.000410344451665878","440604","DELETE_INDEX","NOTHING"
"logstash-telecom-else-2021.05.15","329388","203","0","0.000306766480207443","329388","DELETE_INDEX","NOTHING"
"logstash-telecom-snmptrap-cacti-ilm-2021.07.13-000033","35798874","116854","0","0",,,"NOTHING"
"shrink-vukr-winlogbeat-7.11.1-2021.08.26-000027","17580665","10859","0","0",,,"NOTHING"
"shrink-njgn-winlogbeat-7.13.1-2021.09.03-000278","64715713700","42923586","0","0",,,"NOTHING"
"shrink-uyba-winlogbeat-7.13.1-2021.08.17-000226","64440785752","40250170","0","0",,,"NOTHING"
"shrink-y0mn-logstash-telecom-netscaler-syslog-ilm-2021.09.02-000132","54620488897","78503080","0","0",,,"NOTHING"
"shrink-audit-write-000056","54390896070","36417983","0","0",,,"NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.30","76394","49","0","7.11474567651749E-05","76394","DELETE_INDEX","NOTHING"
"shrink-audit-write-000055","54611931702","36475240","0","0",,,"NOTHING"
"magento-aws-customer_log-prod-ilm-2021.08.18-000041","626720335","655367","0","0",,,"NOTHING"
"shrink-inspire_log_prod-ilm-2021.06.16-000032","4027741876","6013664","6013664","0",,,"NOTHING"
"shrink-audit-write-000054","54224980660","36408903","0","0",,,"NOTHING"
"shrink-audit-write-000053","54433230164","36403546","0","0",,,"NOTHING"
"shrink-audit-write-000052","54605219760","36423727","8679300","12.1181020960283","13011713048.0076","DELETE_DOCS","NOTHING"
".kibana_task_manager_7.13.4_001","177254089","82","0","0",,,"NOTHING"
"shrink-audit-write-000051","54566666843","36452044","36452044","0",,,"NOTHING"
"shrink-audit-write-000050","54292108546","36439932","36439932","0",,,"NOTHING"
"metricbeat-7.10.2-2021.07.31-000066","53731161204","90734738","0","0",,,"NOTHING"
"logstash-telecom-fwsm-syslog-ilm-2021.07.23-000034","416","0","0","0",,,"NOTHING"
"logstash-telecom-else-2021.05.21","455124","221","0","0.000423867255449295","455124","DELETE_INDEX","NOTHING"
"logstash-telecom-else-2021.05.20","452288","334","0","0.000421226024627686","452288","DELETE_INDEX","NOTHING"
"logstash-telecom-else-2021.05.23","289822","164","0","0.000269917771220207","289822","DELETE_INDEX","NOTHING"
"logstash-telecom-else-2021.05.22","284984","208","0","0.000265412032604218","284984","DELETE_INDEX","NOTHING"
"logstash-telecom-else-2021.05.25","1740238","1955","0","0.00162072293460369","1740238","DELETE_INDEX","NOTHING"
"magento-aws-non_parse-ilm-2021.08.25-000042","416","0","0","0",,,"NOTHING"
"logstash-telecom-else-2021.05.24","578962","477","0","0.000539200380444527","578962","DELETE_INDEX","NOTHING"
"logstash-telecom-else-2021.05.27","570378","640","0","0.000531205907464027","570378","DELETE_INDEX","NOTHING"
"shrink-xqvc-audit-write-000063","54466450647","36443875","0","0",,,"NOTHING"
"logstash-telecom-else-2021.05.26","484664","531","0","0.000451378524303436","484664","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.09","146938","75","0","0.000136846676468849","146938","DELETE_INDEX","NOTHING"
"shrink-brv9-logstash-telecom-nontraite-ilm-2021.08.30-000014","78019339","153225","0","0",,,"NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.08","191844","93","0","0.000178668648004532","191844","DELETE_INDEX","NOTHING"
"logstash-telecom-else-2021.05.18","493416","385","0","0.000459529459476471","493416","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.07","552340","2071","0","0.000514406710863113","552340","DELETE_INDEX","NOTHING"
"logstash-telecom-else-2021.05.17","439798","290","0","0.000409593805670738","439798","DELETE_INDEX","NOTHING"
"logstash-telecom-snmptrap-prime-ilm-2021.09.03-000040","1029358","4039","0","0",,,"NOTHING"
"shrink-ckzz-logstash-telecom-checkpoint-syslog-ilm-2021.08.26-000444","54135816559","50220354","0","0",,,"NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.06","149872","68","0","0.000139579176902771","149872","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.05","161814","60","0","0.000150701031088829","161814","DELETE_INDEX","NOTHING"
"logstash-telecom-else-2021.05.19","319190","368","0","0.000297268852591515","319190","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.04","485404","1945","0","0.000452067703008652","485404","DELETE_INDEX","NOTHING"
"shrink-q8vl-logstash-telecom-firepower-syslog-ilm-2021.08.08-000136","52988428364","81584308","0","0",,,"NOTHING"
"filebeat-7.13.1-2021.07.05-000001","106355140824","217978401","82144285","37.3269502908657","40079507689.6715","DELETE_DOCS","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.03","97556","60","0","9.08561050891876E-05","97556","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.02","82915","51","0","7.72206112742424E-05","82915","DELETE_INDEX","NOTHING"
"shrink-audit-write-000049","54280560162","36423418","36423418","0",,,"NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.01","106292","73","0","9.89921391010284E-05","106292","DELETE_INDEX","NOTHING"
"shrink-audit-write-000048","53957497290","36175926","36175926","0",,,"NOTHING"
"shrink-audit-write-000047","54459167138","36413074","36413074","0",,,"NOTHING"
"shrink-audit-write-000046","54316903998","36419453","36419453","0",,,"NOTHING"
"filebeat-linux-2021.07.07-000021","416","0","0","0",,,"NOTHING"
"shrink-audit-write-000045","54721467044","36474967","36474967","0",,,"NOTHING"
"shrink-audit-write-000044","54469600938","36479523","36479523","0",,,"NOTHING"
"shrink-audit-write-000043","54405888836","36469914","36469914","0",,,"NOTHING"
"shrink-audit-write-000042","54392740930","36434919","36434919","0",,,"NOTHING"
"prc_audit_log_prod-ilm-2021.07.14-000036","2102897590","3032105","0","0",,,"NOTHING"
"shrink-eskh-logstash-telecom-checkpoint-syslog-ilm-2021.08.14-000430","53353022362","40966245","0","0",,,"NOTHING"
"shrink-inspire_log_prod-ilm-2021.07.07-000035","4864855916","7282071","4839695","3.01115558794043","3233203693.34295","DELETE_DOCS","NOTHING"
"shrink-metricbeat-linux-2021.06.10-000043","416","0","0","0",,,"NOTHING"
"shrink-ct70-logstash-telecom-firepower-syslog-ilm-2021.08.26-000155","52871114631","79906988","0","0",,,"NOTHING"
"shrink-hfjc-webm_apigw_prd-000034","53757082216","7836383","0","0",,,"NOTHING"
"metricbeat-7.13.4-2021.07.26-000001","54370924523","68205544","0","0",,,"NOTHING"
"shrink-q_wo-winlogbeat-7.13.1-2021.09.04-000282","64980037872","43709138","0","0",,,"NOTHING"
"metricbeat-7.8.0-2021.08.06-000029","416","0","0","0",,,"NOTHING"
"logstash-telecom-else-2021.05.30","304374","310","0","0.000283470377326012","304374","DELETE_INDEX","NOTHING"
"logstash-telecom-else-2021.05.31","382846","419","0","0.000356553122401237","382846","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.19","128912","76","0","0.000120058655738831","128912","DELETE_INDEX","NOTHING"
"logstash-telecom-else-2021.05.29","260206","313","0","0.000242335721850395","260206","DELETE_INDEX","NOTHING"
"logstash-telecom-else-2021.05.28","314158","304","0","0.000292582437396049","314158","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.18","145466","135","0","0.000135475769639015","145466","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.17","149936","60","0","0.000139638781547546","149936","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.16","150472","67","0","0.00014013797044754","150472","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.15","138082","72","0","0.000128598883748055","138082","DELETE_INDEX","NOTHING"
"filebeat-7.12.1-2021.06.24-000009","4997771632","9076807","9076803","4.65453549247607","4997769429.564","DELETE_DOCS","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.14","166843","42","0","0.00015538465231657","166843","DELETE_INDEX","NOTHING"
"shrink-godg-logstash-telecom-cisco_acs-syslog-ilm-2021.08.03-000039","24230902","46295","0","0",,,"NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.13","374672","1044","0","0.000348940491676331","374672","DELETE_INDEX","NOTHING"
"shrink-bj8q-winlogbeat-7.10.2-2021.08.19-000012","17895903232","14531472","0","0",,,"NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.12","187888","59","0","0.000174984335899353","187888","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.11","145342","36","0","0.000135360285639763","145342","DELETE_INDEX","NOTHING"
"metricbeat-7.10.2-2021.08.31-000085","53725707408","89952322","0","0",,,"NOTHING"
"logstash-telecom-coreswitch-syslog-2021.04.10","112370","41","0","0.000104652717709541","112370","DELETE_INDEX","NOTHING"
"shrink-metricbeat-linux-2021.03.18-000031","416","0","0","0",,,"NOTHING"
"shrink-mxxo-webm_apigw_prd-000030","53799141472","8013590","0","0",,,"NOTHING"
"reindex-filebeat-7.10.1","27499805784","56153515","56153515","0",,,"NOTHING"
"logstash-telecom-snmptrap-prime-ilm-2021.07.23-000034","2261630","10071","0","0",,,"NOTHING"
"shrink-vs3l-logstash-telecom-netscaler-syslog-ilm-2021.08.14-000121","54538344092","79312458","0","0",,,"NOTHING"
"shrink-magento-aws-customer_log-prod-ilm-2021.06.23-000033","579306492","625611","625611","0",,,"NOTHING"
"shrink-hbue-logstash-telecom-checkpoint-syslog-ilm-2021.09.02-000450","53652024946","40312891","0","0",,,"NOTHING"
"shrink-q8g0-logstash-telecom-dhcp-logs-ilm-2021.08.10-000040","405641270","940099","0","0",,,"NOTHING"
"filebeat-7.10.2-2021.06.25-000018","16308140268","39828646","8996014","3.43051362357333","3683485955.43247","DELETE_DOCS","NOTHING"
"shrink-yyug-logstash-telecom-firepower-syslog-ilm-2021.08.17-000146","53099748262","81251593","0","0",,,"NOTHING"
"shrink-dxgn-logstash-telecom-cisco_acs-syslog-ilm-2021.07.20-000037","32681113","65211","0","0",,,"NOTHING"
"shrink-fzls-logstash-telecom-firepower-syslog-ilm-2021.09.05-000164","53178543972","80884086","0","0",,,"NOTHING"
"inspire_log_prod-ilm-2021.08.04-000039","4780493862","8292842","0","0",,,"NOTHING"
"logstash-telecom-netscaler-syslog-ilm-2021.09.08-000136","435961099","593200","0","0",,,"NOTHING"
"prc_audit_log_prod-ilm-2021.08.25-000042","1731017005","2697354","0","0",,,"NOTHING"
".items-telco-000001","522","0","0","0",,,"NOTHING"
".siem-signals-elk_admin-000001","416","0","0","0",,,"NOTHING"
"shrink-3_1g-logstash-telecom-netscaler-syslog-ilm-2021.08.02-000113","54620561306","79790947","0","0",,,"NOTHING"
".siem-signals-elk_admin-000002","416","0","0","0",,,"NOTHING"
"shrink-2vqe-logstash-telecom-firepower-syslog-ilm-2021.08.23-000152","53266014040","80631584","0","0",,,"NOTHING"
".siem-signals-elk_admin-000003","416","0","0","0",,,"NOTHING"
"shrink-gakq-webm_apigw_prd-000029","53864474021","8159655","0","0",,,"NOTHING"
"shrink-magento-aws-non_parse-ilm-2021.06.09-000031","52598474","67768","67768","0",,,"NOTHING"
"filebeat-7.13.0-2021.08.27-000008","41347123","53641","0","0",,,"NOTHING"
"filebeat-linux-2021.06.22-000019","416","0","0","0",,,"NOTHING"
"shrink-prc_audit_log_prod-ilm-2021.06.16-000032","1923987448","2667317","2667317","0",,,"NOTHING"
"magento-aws-non_parse-ilm-2021.09.08-000044","416","0","0","0",,,"NOTHING"
"shrink-filebeat-cluster_elk_prod-2021.06.15-000018","416","0","0","0",,,"NOTHING"
"winlogbeat-7.11.1-2021.09.02-000028","18310819","6914","0","0",,,"NOTHING"
"shrink-logstash-telecom-nontraite-ilm-2021.07.19-000008","68268572","155051","0","0",,,"NOTHING"
"shrink-nl7k-logstash-telecom-checkpoint-syslog-ilm-2021.08.23-000443","53893958193","49055313","0","0",,,"NOTHING"
"inspire_audit_log_prod-ilm-2021.08.11-000040","823655038","1692397","0","0",,,"NOTHING"
"logstash-telecom-else-2021.07.02","8487402","19704","19704","0",,,"NOTHING"
"logstash-telecom-else-2021.07.03","8326322","19452","19452","0",,,"NOTHING"
"shrink-b5ka-logstash-telecom-firepower-syslog-ilm-2021.08.22-000151","53153650291","80734904","0","0",,,"NOTHING"
"logstash-telecom-else-2021.07.01","8864610","19969","19969","0",,,"NOTHING"
"logstash-telecom-else-2021.07.06","12975002","28386","28386","0",,,"NOTHING"
"logstash-telecom-else-2021.07.07","11232852","25028","25028","0",,,"NOTHING"
"logstash-telecom-else-2021.07.04","8665092","19738","19738","0",,,"NOTHING"
"logstash-telecom-else-2021.07.05","11709992","26306","26306","0",,,"NOTHING"
"logstash-linux-syslog-2021.06.01","632518622","1303678","0","0.589078871533275","632518622","DELETE_INDEX","NOTHING"
