"index","total_size","total_docs","doc_toDelete","sizesaving","sizesavingNonConvert","action_needed","action_took"
"logstash-network-snmptrap-cacti-test-2021.09.06","659063176","155860","0","0",,,""
"logstash-network-snmptrap-cacti-test-2021.09.07","812130528","190691","0","0",,,""
"nontraite-syslog-2021.06.14","1909105","2767","2767","0",,,""
"nontraite-syslog-2021.06.13","721142","616","616","0",,,""
"logstash-network-snmptrap-cacti-test-2021.09.08","830650052","194980","0","0",,,""
"logstash-network-snmptrap-cacti-test-2021.09.09","706419216","148389","0","0",,,""
"dhcp-logs-2021.08.11","100179845","190829","0","0",,,""
"nontraite-syslog-2021.06.12","812576","924","924","0",,,""
"dhcp-logs-2021.08.10","106878811","202108","0","0",,,""
"shrink-bpfr-inspire_log_prod-2021.07.31-000039","416","0","0","0",,,""
"metricbeat-7.13.1-2021.07.11-000004","73127057951","89065731","953302","0.728950601709111","782704748.685038","DELETE_DOCS","NOTHING"
"filebeat-7.10.2-2021.08.31-000022","161519188","572334","0","0",,,""
"auditbeat-7.12.1-2021.08.12-000013","416","0","0","0",,,""
"dhcp-logs-2021.08.09","104914622","197643","0","0",,,""
"magento_integration_0553-2021.08.08","9356023","17927","0","0",,,""
"magento_integration_0553-2021.08.09","13747227","24098","0","0",,,""
"magento_integration_0553-2021.08.06","12639763","23173","0","0",,,""
"magento_integration_0553-2021.08.07","9370039","17926","0","0",,,""
".ml-notifications-000001","2048002","4922","0","0",,,""
"magento_integration_0553-2021.08.04","11507870","20327","0","0",,,""
".kibana_task_manager_7.13.4_001","201129104","39","0","0",,,""
"magento_integration_0553-2021.08.05","13019454","23443","0","0",,,""
"magento_integration_0553-2021.08.13","18678738","35334","0","0",,,""
"nontraite-syslog-2021.06.29","4149990","6516","6516","0",,,""
"magento_integration_0553-2021.08.14","9408731","17964","0","0",,,""
"nontraite-syslog-2021.06.28","6012198","9792","9792","0",,,""
"metricbeat-7.5.0-2021.08.30-000013","416","0","0","0",,,""
"magento_integration_0553-2021.08.11","194758729","305722","0","0",,,""
"nontraite-syslog-2021.06.27","1041948","1427","1427","0",,,""
"nontraite-syslog-2021.06.26","927177","1308","1308","0",,,""
"magento_integration_0553-2021.08.12","637133456","1065213","0","0",,,""
"magento_integration_0553-2021.08.10","17743758","31024","0","0",,,""
"nontraite-syslog-2021.06.21","2432808","4387","4387","0",,,""
"nontraite-syslog-2021.06.20","827558","1140","1140","0",,,""
"nontraite-syslog-2021.06.25","1193560","1308","1308","0",,,""
"nontraite-syslog-2021.06.24","2020046","2756","2756","0",,,""
"nontraite-syslog-2021.06.23","2045598","2825","2825","0",,,""
".ml-state-000001","7648946","85","0","0",,,""
"nontraite-syslog-2021.06.22","2665798","4142","4142","0",,,""
".ml-anomalies-custom-windows_rare_user_runas_event","566","0","0","0",,,""
"auditbeat-7.10.0-2021.05.27-000009","416","0","0","0",,,""
"magento_integration_0553-2021.08.19","13938995","24266","0","0",,,""
"magento_integration_0553-2021.08.17","17387413","30084","0","0",,,""
"magento_integration_0553-2021.08.18","15137250","25368","0","0",,,""
"magento_integration_0553-2021.08.15","9424523","17930","0","0",,,""
"magento_integration_0553-2021.08.16","22162064","38346","0","0",,,""
"magento_integration_0553-2021.08.24","68283358","115142","0","0",,,""
"magento_integration_0553-2021.08.25","13156755","22720","0","0",,,""
"metricbeat-7.13.4-2021.07.26-000001","168180513440","269007774","0","0",,,""
"magento_integration_0553-2021.08.22","9395355","17925","0","0",,,""
"filebeat-7.0.1-2021.09.08-000043","1248","0","0","0",,,""
"magento_integration_0553-2021.08.23","321981419","527375","0","0",,,""
"magento_integration_0553-2021.08.20","137538003","217641","0","0",,,""
"magento_integration_0553-2021.08.21","15837585","27258","0","0",,,""
"nontraite-syslog-2021.06.30","4792842","8274","8274","0",,,""
"dhcp-logs-2021.08.31","110308459","196827","0","0",,,""
"auditbeat-7.12.1-2021.07.01-000007","2711791612","2369007","2369007","0",,,""
"auditbeat-7.13.2-2021.06.15-000001","969675993","861163","861163","0",,,""
"dhcp-logs-2021.08.30","109403337","195817","0","0",,,""
"filebeat-7.13.1-2021.08.07-000003","1248","0","0","0",,,""
"fluentd","416","0","0","0",,"no_timestamp",""
"shrink-pds_-winlogbeat-7.10.1-2021.09.02-000034","416","0","0","0",,,""
"metricbeat-7.13.2-2021.09.07-000037","107521550891","154596063","0","0",,,""
"magento_integration_0553-2021.08.28","8947852","17300","0","0",,,""
"magento_integration_0553-2021.08.29","9071289","17299","0","0",,,""
"heartbeat-7.5.2-2021.05.17-000008","416","0","0","0",,,""
"magento_integration_0553-2021.08.26","13573568","23053","0","0",,,""
"magento_integration_0553-2021.08.27","13663192","23640","0","0",,,""
"auditbeat-7.10.0-2021.07.29-000018","416","0","0","0",,,""
"magento_integration_0553-2021.08.31","14003018","23490","0","0",,,""
"metricbeat-7.13.2-2021.08.02-000019","107602895160","154474556","0","0",,,""
"magento_integration_0553-2021.08.30","15602669","25707","0","0",,,""
"metricbeat-7.5.2-2021.06.21-000012","416","0","0","0",,,""
"shrink-wgxr-winlogbeat-7.10.1-2021.08.26-000033","416","0","0","0",,,""
"metricbeat-7.13.2-2021.07.02-000004","107462198302","154281008","154281008","0",,,""
"shrink-xzmp-filebeat-7.0.1-2021.08.18-000040","416","0","0","0",,,""
"metricbeat-7.9.0-2021.05.18-000020","416","0","0","0",,,""
"metricbeat-7.10.1-2021.05.20-000018","416","0","0","0",,,""
"shrink--r01-auditbeat-7.13.4-2021.08.12-000004","9326010170","9508372","0","0",,,""
"dhcp-logs-2021.06.30","241509255","343080","343080","0",,,""
"shrink-bpzz-winlogbeat-7.10.1-2021.07.15-000027","416","0","0","0",,,""
"metricbeat-7.13.2-2021.08.18-000027","107585725466","155394726","0","0",,,""
"dhcp-logs-2021.06.29","261880092","372407","372407","0",,,""
"shrink-sywf-inspire_audit_log_prod-2021.07.16-000037","416","0","0","0",,,""
"filebeat-7.11.1-2021.09.01-000023","961631658","1941905","0","0",,,""
"filebeat-7.12.0-2021.07.02-000010","4717025624","9361316","6212815","2.91554589175166","3130543563.76513","DELETE_DOCS","NOTHING"
"dhcp-logs-2021.08.02","95273762","179910","0","0",,,""
"dhcp-logs-2021.08.01","12352350","18451","0","0",,,""
"dhcp-logs-2021.08.04","96179067","181717","0","0",,,""
"dhcp-logs-2021.08.03","101551184","192700","0","0",,,""
"dhcp-logs-2021.08.06","67572930","127042","0","0",,,""
"dhcp-logs-2021.08.05","92865984","174792","0","0",,,""
"test_dom_json","75587","1","0","0",,"no_timestamp",""
"dhcp-logs-2021.08.08","13356612","20211","0","0",,,""
"dhcp-logs-2021.08.07","13007054","20371","0","0",,,""
"auditbeat-7.12.0-2021.08.23-000018","3320742805","2769295","0","0",,,""
"metricbeat-7.13.2-2021.08.24-000030","107446966717","155845236","0","0",,,""
"filebeat-7.5.2-2021.08.23-000014","416","0","0","0",,,""
"auditbeat-7.10.0-2021.09.02-000023","416","0","0","0",,,""
".lists-default-000001","416","0","0","0",,,""
"metricbeat-7.5.0-2021.05.02-000009","416","0","0","0",,,""
"metricbeat-7.13.2-2021.07.18-000012","107794144260","154815435","0","0",,,""
"metricbeat-7.13.2-2021.07.29-000017","107854536413","155065263","0","0",,,""
"filebeat-7.12.0-2021.06.02-000009","12366768890","9941960","9941960","0",,,""
"filebeat-7.3.1-2021.08.11-000039","416","0","0","0",,,""
"metricbeat-7.5.2-2021.07.21-000013","416","0","0","0",,,""
"auditbeat-7.12.1-2021.08.19-000014","416","0","0","0",,,""
"filebeat-7.4.0-2021.07.15-000009","416","0","0","0",,,""
"shrink-nxjg-inspire_log_prod-2021.06.12-000032","416","0","0","0",,,""
"filebeat-7.13.3-2021.07.26-000001","71139712","153700","37497","0.0161634806641993","17355405.210566","DELETE_DOCS","NOTHING"
"shrink-dn_4-metricbeat-7.12.0-2021.06.10-000008","5306029972","8535272","8535272","0",,,""
"metricbeat-7.10.0-2021.06.03-000021","416","0","0","0",,,""
"metricbeat-7.13.2-2021.08.30-000033","107575916744","154494043","0","0",,,""
"heartbeat-7.5.2-2021.06.16-000009","416","0","0","0",,,""
"logstash-telecom-dhcp-logs-ilm-2021.08.17-000005","416","0","0","0",,,""
"auditbeat-7.13.2-2021.08.10-000009","7314644655","5719050","0","0",,,""
"shrink-acig-inspire_audit_log_prod-2021.07.30-000039","416","0","0","0",,,""
"auditbeat-7.12.0-2021.09.06-000020","1520740063","1184455","0","0",,,""
"filebeat-7.5.2-2021.05.25-000011","416","0","0","0",,,""
".reporting-2021-03-07","1405396","2","0","0",,,""
"metricbeat-7.10.1-2021.06.10-000021","416","0","0","0",,,""
"metricbeat-7.13.2-2021.06.23-000001","107494982419","154650857","154650857","0",,,""
".slm-history-3-000005","416","0","0","0",,,""
"dhcp-logs-2021.06.21","243348322","349609","349609","0",,,""
"dhcp-logs-2021.06.22","256157203","366880","366880","0",,,""
"dhcp-logs-2021.06.23","234369758","337080","337080","0",,,""
"dhcp-logs-2021.06.24","100317846","132066","132066","0",,,""
"metricbeat-7.5.0-2021.02.01-000006","416","0","0","0",,,""
"dhcp-logs-2021.06.25","176178737","243297","243297","0",,,""
"dhcp-logs-2021.06.26","148050638","196199","196199","0",,,""
"dhcp-logs-2021.06.27","144585962","192602","192602","0",,,""
"dhcp-logs-2021.06.28","228739155","325388","325388","0",,,""
"pulsesecure-syslog-2021.09.02","978339","679","0","0",,,""
"pulsesecure-syslog-2021.09.01","713884","489","0","0",,,""
"metricbeat-7.12.0-2021.06.17-000009","15672766968","25186272","25186272","0",,,""
"winlogbeat-7.10.2-2021.08.05-000029","416","0","0","0",,,""
"dhcp-logs-2021.06.20","132885908","174622","174622","0",,,""
"auditbeat-7.12.1-2021.09.02-000016","416","0","0","0",,,""
"pulsesecure-syslog-2021.09.09","718691","491","0","0",,,""
"pulsesecure-syslog-2021.09.08","760982","415","0","0",,,""
"pulsesecure-syslog-2021.09.07","784290","452","0","0",,,""
"pulsesecure-syslog-2021.09.06","457927","326","0","0",,,""
"pulsesecure-syslog-2021.09.05","352504","314","0","0",,,""
"pulsesecure-syslog-2021.09.04","431700","368","0","0",,,""
"pulsesecure-syslog-2021.09.03","519696","398","0","0",,,""
"dhcp-logs-2021.06.18","171247514","236620","236620","0",,,""
"dhcp-logs-2021.06.19","140781834","186180","186180","0",,,""
".watches","218993300","10","0","0",,,""
"metricbeat-7.10.2-2021.06.14-000041","64586922870","109407133","109407133","0",,,""
"dhcp-logs-2021.06.12","131006959","172273","172273","0",,,""
"dhcp-logs-2021.06.13","143547200","192145","192145","0",,,""
"metricbeat-7.10.2-2021.06.25-000047","62636603196","99486825","84862877","49.7600155896147","53429409901.4614","DELETE_DOCS","NOTHING"
"dhcp-logs-2021.06.14","254887496","362660","362660","0",,,""
"metricbeat-7.5.0-2021.03.03-000007","416","0","0","0",,,""
"dhcp-logs-2021.06.15","253681653","366384","366384","0",,,""
"dhcp-logs-2021.06.16","236137136","340847","340847","0",,,""
"dhcp-logs-2021.06.17","236846734","339440","339440","0",,,""
"metricbeat-7.11.1","99496132427","121782853","121782853","0",,,""
".ml-anomalies-custom-windows_anomalous_path_activity_ecs","566","0","0","0",,,""
"metricbeat-7.10.1-2021.05.27-000019","416","0","0","0",,,""
"heartbeat-7.9.3-2021.07.21-000010","416","0","0","0",,,""
"filebeat-7.10.2-2021.07.02-000020","3922822615","4086450","2930128","2.61962546502527","2812801425.01308","DELETE_DOCS","NOTHING"
"metricbeat-7.13.2-2021.08.08-000022","107721206727","154626215","0","0",,,""
"magento_integration_0553-2021.06.12","9668482","17301","17301","0",,,""
".management-beats","121448","13","0","0",,,""
"apigw_dev_lifecycleevents","10542","1","0","0",,"no_timestamp",""
"log_inconnu-2021.09.08","56110293602","44970180","0","0",,,""
"log_inconnu-2021.09.09","52279540472","35970247","0","0",,,""
".items-default-000001","416","0","0","0",,,""
"logstash-telecom-dhcp-logs-ilm-2021.08.31-000007","416","0","0","0",,,""
"pulsesecure-syslog-2021.07.07","1000425","579","579","0",,,""
"pulsesecure-syslog-2021.07.08","885278","540","540","0",,,""
"pulsesecure-syslog-2021.07.05","435084","296","296","0",,,""
"pulsesecure-syslog-2021.07.06","872390","559","559","0",,,""
"pulsesecure-syslog-2021.07.03","367278","153","153","0",,,""
"filebeat-7.3.1-2021.08.18-000040","416","0","0","0",,,""
"pulsesecure-syslog-2021.07.04","278659","153","153","0",,,""
"shrink-tdfu-inspire_log_prod-2021.07.24-000038","416","0","0","0",,,""
"pulsesecure-syslog-2021.07.01","625967","415","415","0",,,""
"pulsesecure-syslog-2021.07.02","459852","279","279","0",,,""
"auditbeat-7.10.0-2021.04.12-000004","416","0","0","0",,,""
"magento_integration_0553-2021.06.19","9516399","17307","17307","0",,,""
"magento_integration_0553-2021.06.17","15732926","25174","25174","0",,,""
"metricbeat-7.10.0-2021.05.20-000019","416","0","0","0",,,""
"magento_integration_0553-2021.06.18","15872318","25836","25836","0",,,""
"magento_integration_0553-2021.06.15","17628842","27707","27707","0",,,""
"heartbeat-7.9.3-2021.08.20-000011","416","0","0","0",,,""
"magento_integration_0553-2021.06.16","16933780","26299","26299","0",,,""
"pulsesecure-syslog-2021.07.09","647298","341","341","0",,,""
"magento_integration_0553-2021.06.13","9610239","17289","17289","0",,,""
"metricbeat-7.13.2-2021.07.06-000006","107812128899","154769854","154769854","0",,,""
"magento_integration_0553-2021.06.14","14465176","23660","23660","0",,,""
"magento_integration_0553-2021.06.22","11992739","20012","20012","0",,,""
"heartbeat-7.5.2-2021.02.16-000005","416","0","0","0",,,""
"magento_integration_0553-2021.06.23","17096751","28197","28197","0",,,""
"magento_integration_0553-2021.06.20","10046188","17489","17489","0",,,""
"magento_integration_0553-2021.06.21","13927438","22476","22476","0",,,""
"pulsesecure-syslog-2021.07.10","212504","153","153","0",,,""
"winlogbeat-pdv-2021.08.20-000005","514042190","197270","0","0",,,""
"pulsesecure-syslog-2021.07.11","458802","181","181","0",,,""
"shrink-a6rp-abc_audit_log_prod-2021.07.20-000037","416","0","0","0",,,""
"heartbeat-7.10.2-2021.08.16-000007","416","0","0","0",,,""
"pulsesecure-syslog-2021.07.18","424864","153","0","0",,,""
"log_inconnu-2021.09.01","52926199708","41839619","0","0",,,""
"pulsesecure-syslog-2021.07.19","455064","255","0","0",,,""
"log_inconnu-2021.09.02","55305539184","44126748","0","0",,,""
"pulsesecure-syslog-2021.07.16","914240","500","0","0",,,""
"pulsesecure-syslog-2021.07.17","250119","153","0","0",,,""
"log_inconnu-2021.09.03","54238971375","43614880","0","0",,,""
"log_inconnu-2021.09.04","53108065223","42008607","0","0",,,""
"pulsesecure-syslog-2021.07.14","706553","384","0","0",,,""
"pulsesecure-syslog-2021.07.15","741576","478","0","0",,,""
"log_inconnu-2021.09.05","52535598886","41616742","0","0",,,""
"log_inconnu-2021.09.06","50363375321","41176060","0","0",,,""
"pulsesecure-syslog-2021.07.12","703895","409","0","0",,,""
"log_inconnu-2021.09.07","51430367400","41391060","0","0",,,""
"pulsesecure-syslog-2021.07.13","745710","415","0","0",,,""
"magento_integration_0553-2021.06.28","12292528","20163","20163","0",,,""
"magento_integration_0553-2021.06.29","13365143","22178","22178","0",,,""
"shrink-w0si-abc_audit_log_prod-2021.08.03-000039","416","0","0","0",,,""
"magento_integration_0553-2021.06.26","9568657","17306","17306","0",,,""
"magento_integration_0553-2021.06.27","9638011","17321","17321","0",,,""
"magento_integration_0553-2021.06.24","9957602","17557","17557","0",,,""
"magento_integration_0553-2021.06.25","12363294","21490","21490","0",,,""
"filebeat-7.8.0-2021.05.07-000028","416","0","0","0",,,""
"magento_integration_0553-2021.06.30","14300248","25172","25172","0",,,""
"metricbeat-7.8.0-2021.05.22-000024","416","0","0","0",,,""
"pulsesecure-syslog-2021.07.21","846755","608","0","0",,,""
"pulsesecure-syslog-2021.07.22","863271","617","0","0",,,""
"pulsesecure-syslog-2021.07.20","519354","267","0","0",,,""
".ml-anomalies-custom-windows_anomalous_network_activity_ecs","566","0","0","0",,,""
"pulsesecure-syslog-2021.07.29","764577","499","0","0",,,""
"pulsesecure-syslog-2021.07.27","651464","355","0","0",,,""
"pulsesecure-syslog-2021.07.28","664891","327","0","0",,,""
"shrink-4icw-inspire_log_prod-2021.07.03-000035","416","0","0","0",,,""
"pulsesecure-syslog-2021.07.25","383333","153","0","0",,,""
"filebeat-7.3.2-2021.09.08-000043","416","0","0","0",,,""
"pulsesecure-syslog-2021.07.26","705338","309","0","0",,,""
"pulsesecure-syslog-2021.07.23","367749","241","0","0",,,""
"pulsesecure-syslog-2021.07.24","246404","153","0","0",,,""
"shrink-dscl-inspire_audit_log_prod-2021.07.09-000036","416","0","0","0",,,""
"auditbeat-7.12.0-2021.07.05-000011","5766835526","4471681","4257875","5.11398898759994","5491103863.46147","DELETE_DOCS","NOTHING"
"pulsesecure-syslog-2021.07.30","517536","275","0","0",,,""
"auditbeat-7.10.0-2021.06.24-000013","416","0","0","0",,,""
"pulsesecure-syslog-2021.07.31","315972","153","0","0",,,""
"metricbeat-7.5.0-2021.06.01-000010","416","0","0","0",,,""
"metricbeat-7.13.2-2021.07.25-000015","107568797976","153245846","0","0",,,""
"metricbeat-7.13.2-2021.07.14-000010","107522855928","155271205","0","0",,,""
"shrink-lw6h-winlogbeat-pdv-2021.06.21-000003","728308948","293713","198643","0.458739220317973","492567487.164559","DELETE_DOCS","NOTHING"
"shrink-r_u3-filebeat-7.0.1-2021.08.04-000038","416","0","0","0",,,""
"shrink-mtrd-inspire_log_prod-2021.08.07-000040","416","0","0","0",,,""
"apigw","129364391","927263","0","0",,"no_timestamp",""
"log_inconnu-2021.07.29","51514130490","40712906","0","0",,,""
"log_inconnu-2021.07.28","52505571422","41193050","0","0",,,""
"filebeat-7.5.2-2021.06.24-000012","416","0","0","0",,,""
"logstash-syslog-2021.09.03","93321","108","0","0",,,""
"metricbeat-7.10.2-2021.06.11-000039","64638727134","108581051","108581051","0",,,""
"log_inconnu-2021.07.30","51880160422","40574796","0","0",,,""
"logs-index_pattern_placeholder","416","0","0","0",,,""
"heartbeat-7.10.2-2021.05.18-000004","416","0","0","0",,,""
"log_inconnu-2021.07.31","52100445394","40663909","0","0",,,""
"metricbeat-7.10.2-2021.06.17-000043","64327505638","107747670","107747670","0",,,""
"log_inconnu-2021.07.19","51936387426","41372479","0","0",,,""
"log_inconnu-2021.07.18","52544899166","41203584","0","0",,,""
"log_inconnu-2021.07.17","52074037097","41248359","0","0",,,""
"metricbeat-7.10.2-2021.06.22-000046","107063047543","179592166","179592166","0",,,""
"metricbeat-7.12.0-2021.08.16-000011","1248","0","0","0",,,""
"metricbeat-7.13.2-2021.07.31-000018","107708778734","154738939","0","0",,,""
".tasks","818004","176","0","0",,,""
"%{[@metadata][beat]}-%{[@metadata][version]}-2021.07.22","122019","163","0","0",,,""
"shrink-ygvi-abc_audit_log_prod-2021.07.06-000035","416","0","0","0",,,""
"shrink-70vl-filebeat-7.0.1-2021.07.21-000036","416","0","0","0",,,""
"auditbeat-7.12.0-2021.08.09-000016","3409404924","2836467","0","0",,,""
"auditbeat-7.13.2-2021.07.13-000005","11175883450","8769956","0","0",,,""
"%{[@metadata][beat]}-%{[@metadata][version]}-2021.07.26","110951","54","0","0",,,""
"%{[@metadata][beat]}-%{[@metadata][version]}-2021.07.27","122309","108","0","0",,,""
"shrink-tumb-winlogbeat-7.10.1-2021.08.12-000031","416","0","0","0",,,""
"log_inconnu-2021.07.27","53498191263","42225239","0","0",,,""
"winlogbeat-7.10.2-2021.07.08-000025","416","0","0","0",,,""
"log_inconnu-2021.07.26","50986119726","40639141","0","0",,,""
"metrics-index_pattern_placeholder","416","0","0","0",,,""
"filebeat-7.5.2-2021.07.24-000013","416","0","0","0",,,""
"log_inconnu-2021.07.25","51046717604","41249772","0","0",,,""
"log_inconnu-2021.07.24","50167839758","40643121","0","0",,,""
".fleet-policies-7","41710","4","0","0",,,""
"log_inconnu-2021.07.23","51090965793","40989766","0","0",,,""
"log_inconnu-2021.07.22","54007554145","42255825","0","0",,,""
"log_inconnu-2021.07.21","54232581020","42505725","0","0",,,""
"log_inconnu-2021.07.20","52232702698","41208759","0","0",,,""
"log_inconnu-2021.07.09","53028844115","40725425","40725425","0",,,""
"log_inconnu-2021.07.08","54775423653","42282497","42282497","0",,,""
"log_inconnu-2021.07.07","53506832300","40799137","40799137","0",,,""
"log_inconnu-2021.07.06","53101102314","40526115","40526115","0",,,""
"auditbeat-7.12.1-2021.06.10-000004","2310799982","1957263","1957263","0",,,""
"metricbeat-7.10.0-2021.06.17-000023","416","0","0","0",,,""
"filebeat-7.10.2-2021.08.01-000021","614323480","2504986","193490","0.0441926929180664","47451542.7013165","DELETE_DOCS","NOTHING"
"log_inconnu-2021.07.16","51996350157","40542140","0","0",,,""
"log_inconnu-2021.07.15","52809876592","41554728","0","0",,,""
"log_inconnu-2021.07.14","54155997804","41830996","0","0",,,""
"log_inconnu-2021.07.13","51669782656","40134612","0","0",,,""
"log_inconnu-2021.07.12","50288676171","39119227","0","0",,,""
"log_inconnu-2021.07.11","52788689494","40323168","40323168","0",,,""
"log_inconnu-2021.07.10","53381888186","41060915","41060915","0",,,""
"metricbeat-7.9.0-2021.05.25-000021","416","0","0","0",,,""
"shrink-kpdp-auditbeat-7.13.4-2021.07.22-000001","2630018772","2650286","0","0",,,""
"metricbeat-7.13.2-2021.08.22-000029","107569480858","156343276","0","0",,,""
"filebeat-7.7.0-2021.05.28-000025","416","0","0","0",,,""
".monitoring-logstash-7-mb-2021.09.09","67892438","396283","0","0",,,""
".monitoring-logstash-7-mb-2021.09.08","61737937","505444","0","0",,,""
".monitoring-logstash-7-mb-2021.09.07","62386460","505444","0","0",,,""
"shrink-rupo-winlogbeat-7.10.1-2021.08.19-000032","416","0","0","0",,,""
"log_inconnu-2021.07.05","52509584128","40378767","40378767","0",,,""
"log_inconnu-2021.07.04","51731721272","39927541","39927541","0",,,""
"log_inconnu-2021.07.03","52214538802","40146085","40146085","0",,,""
"log_inconnu-2021.07.02","55569311779","43308265","43308265","0",,,""
"log_inconnu-2021.07.01","50941007751","39890337","39890337","0",,,""
".monitoring-logstash-7-mb-2021.09.06","62819580","505444","0","0",,,""
"auditbeat-7.13.2-2021.08.24-000011","6319488536","4905743","0","0",,,""
".monitoring-logstash-7-mb-2021.09.05","61681308","505444","0","0",,,""
".security-6","652538","165","0","0",,,""
".monitoring-logstash-7-mb-2021.09.04","61709465","505444","0","0",,,""
".monitoring-logstash-7-mb-2021.09.03","61945950","505444","0","0",,,""
"metricbeat-7.13.1-2021.06.08-000001","41299614336","50067211","50067211","0",,,""
"abc_audit_log_prod-2021.09.07-000044","1248","0","0","0",,,""
"heartbeat-7.5.2-2021.03.18-000006","416","0","0","0",,,""
"logstash-syslog-2021.07.22","136160","163","0","0",,,""
"winlogbeat-7.10.2-2021.08.19-000031","416","0","0","0",,,""
"shrink-duki-inspire_log_prod-2021.07.17-000037","416","0","0","0",,,""
"logstash-syslog-2021.07.27","174271","108","0","0",,,""
"logstash-syslog-2021.07.26","154913","54","0","0",,,""
"logstash-syslog-2021.07.19","83088","54","0","0",,,""
"metricbeat-7.10.1-2021.07.17-000023","416","0","0","0",,,""
"inspire_log_prod-2021.09.04-000044","1248","0","0","0",,,""
"metricbeat-7.13.2-2021.08.16-000026","107527824523","154277721","0","0",,,""
"filebeat-7.3.2-2021.08.25-000041","416","0","0","0",,,""
"auditbeat-7.10.0-2021.07.15-000016","416","0","0","0",,,""
"logstash-syslog-2021.07.03","147137","108","108","0",,,""
"heartbeat-7.10.0-2021.04.06-000004","416","0","0","0",,,""
"shrink-t99z-winlogbeat-7.10.1-2021.07.08-000026","416","0","0","0",,,""
"auditbeat-7.12.1-2021.08.05-000012","141972950","138917","0","0",,,""
".reporting-2020.06.28","30920","1","0","0",,,""
"filebeat-7.11.1-2021.07.03-000021","8982251327","20700012","13403169","5.41654342293382","5815969214.71617","DELETE_DOCS","NOTHING"
"auditbeat-7.12.0-2021.06.14-000008","10880532972","8197752","8197752","0",,,""
"heartbeat-7.5.2-2021.08.15-000011","416","0","0","0",,,""
"filebeat-7.13.1-2021.06.08-000001","5110898758","14057243","13023191","4.40975707702301","4734940607.27959","DELETE_DOCS","NOTHING"
"metricbeat-7.13.2-2021.09.05-000036","107523408282","154606733","0","0",,,""
"auditbeat-7.10.0-2021.03.13-000003","416","0","0","0",,,""
"metricbeat-7.10.2-2021.08.24-000049","13676211470","18984316","0","0",,,""
"shrink-ul80-abc_audit_log_prod-2021.08.24-000042","416","0","0","0",,,""
"filebeat-7.10.2-2021.06.02-000019","57955833859","101298666","94876126","50.5534158543205","54281316948.8486","DELETE_DOCS","NOTHING"
"filebeat-7.8.0-2021.09.02-000035","416","0","0","0",,,""
"filebeat-7.7.0-2021.05.21-000024","416","0","0","0",,,""
"auditbeat-7.12.1-2021.07.22-000010","997067223","871945","0","0",,,""
"auditbeat-7.12.1-2021.06.24-000006","2758759931","2374072","2374072","0",,,""
"heartbeat-7.5.2-2021.07.16-000010","416","0","0","0",,,""
"metricbeat-7.13.1-2021.08.10-000005","416","0","0","0",,,""
"nontraite-syslog-2021.09.08","2804808","3819","0","0",,,""
"nontraite-syslog-2021.09.07","3170615","4288","0","0",,,""
"nontraite-syslog-2021.09.09","3227969","5015","0","0",,,""
"nontraite-syslog-2021.09.04","12765721","25559","0","0",,,""
"nontraite-syslog-2021.09.03","12863763","25316","0","0",,,""
"nontraite-syslog-2021.09.06","2599499","3500","0","0",,,""
"nontraite-syslog-2021.09.05","3652866","6020","0","0",,,""
"nontraite-syslog-2021.09.02","4575709","6565","0","0",,,""
"nontraite-syslog-2021.09.01","4320577","6167","0","0",,,""
"app-write-000013","416","0","0","0",,"no_timestamp",""
"auditbeat-7.12.1-2021.07.15-000009","1546723888","1350658","0","0",,,""
"heartbeat-7.10.2-2021.06.17-000005","416","0","0","0",,,""
"filebeat-7.3.2-2021.08.04-000038","416","0","0","0",,,""
"auditbeat-7.12.0-2021.08.02-000015","3409166948","2824293","0","0",,,""
"metricbeat-7.13.2-2021.07.12-000009","107668330083","155560447","0","0",,,""
"metricbeat-7.12.0-2021.07.17-000010","1248","0","0","0",,,""
"logstash-network-snmptrap_rollup","566","0","0","0",,,""
"metricbeat-7.5.0-2021.07.01-000011","416","0","0","0",,,""
"filebeat-7.12.0-2021.08.01-000011","416","0","0","0",,,""
"filebeat-7.3.1-2021.07.21-000036","416","0","0","0",,,""
"filebeat-pdv-2021.07.21-000004","847484872","2212071","0","0",,,""
"metricbeat-7.5.0-2021.07.31-000012","416","0","0","0",,,""
".transform-internal-007","416","0","0","0",,,""
"metricbeat-7.13.2-2021.07.23-000014","107666781487","153779059","0","0",,,""
".transform-internal-005","64416","3","0","0",,,""
".ml-anomalies-shared","57977980","152487","0","0",,,""
"inspire_audit_log_prod-2021.09.03-000044","1248","0","0","0",,,""
"filebeat-7.13.1-2021.09.06-000004","1248","0","0","0",,,""
"logstash-telecom-dhcp-logs-ilm-2021.07.20-000001","416","0","0","0",,,""
"shrink-5rtr-abc_audit_log_prod-2021.07.27-000038","416","0","0","0",,,""
"metricbeat-7.9.0-2021.06.08-000023","416","0","0","0",,,""
"nontraite-syslog-2021.07.16","5237389","7931","0","0",,,""
".monitoring-kibana-7-2021.09.09","5452511","12763","0","0",,,""
"nontraite-syslog-2021.07.17","4194878","6644","0","0",,,""
".monitoring-kibana-7-2021.09.08","6854594","17276","0","0",,,""
"nontraite-syslog-2021.07.18","4723362","7554","0","0",,,""
"auditbeat-7.13.2-2021.08.31-000012","4851211093","3710943","0","0",,,""
"nontraite-syslog-2021.07.19","4681266","7126","0","0",,,""
".monitoring-kibana-7-2021.09.05","6668321","17278","0","0",,,""
